industry_code,industry_name,stock_code,company_name
S41,公用事业,600098.SH,广州发展
S41,公用事业,002218.SZ,拓日新能
S41,公用事业,002617.SZ,露笑科技
S41,公用事业,000593.SZ,德龙汇能
S41,公用事业,002893.SZ,京能热力
S42,交通运输,601598.SH,中国外运
S42,交通运输,300240.SZ,飞力达
S42,交通运输,600834.SH,申通地铁
S42,交通运输,002928.SZ,华夏航空
S42,交通运输,600897.SH,厦门空港
S42,交通运输,600153.SH,建发股份
S42,交通运输,600377.SH,宁沪高速
S42,交通运输,600753.SH,*ST海钦
S42,交通运输,600704.SH,物产中大
S42,交通运输,601188.SH,龙江交通
S42,交通运输,000099.SZ,中信海直
S42,交通运输,000088.SZ,盐田港
S42,交通运输,002627.SZ,三峡旅游
S42,交通运输,601018.SH,宁波港
S42,交通运输,601333.SH,广深铁路
S42,交通运输,000626.SZ,远大控股
S42,交通运输,002352.SZ,顺丰控股
S42,交通运输,601880.SH,辽港股份
S42,交通运输,600717.SH,天津港
S42,交通运输,300873.SZ,海晨股份
S42,交通运输,002930.SZ,宏川智慧
S42,交通运输,001202.SZ,炬申股份
S42,交通运输,872351.BJ,华光源海
S42,交通运输,603871.SH,嘉友国际
S42,交通运输,600221.SH,海航控股
S42,交通运输,300013.SZ,新宁物流
S42,交通运输,000906.SZ,浙商中拓
S42,交通运输,603117.SH,万林物流
S42,交通运输,600180.SH,瑞茂通
S42,交通运输,600179.SH,安通控股
S42,交通运输,600004.SH,白云机场
S42,交通运输,601975.SH,招商南油
S42,交通运输,603535.SH,嘉诚国际
S42,交通运输,603713.SH,密尔克卫
S42,交通运输,000828.SZ,东莞控股
S42,交通运输,600106.SH,重庆路桥
S42,交通运输,601111.SH,中国国航
S42,交通运输,001205.SZ,盛航股份
S42,交通运输,000905.SZ,厦门港务
S42,交通运输,600350.SH,山东高速
S42,交通运输,002889.SZ,东方嘉盛
S42,交通运输,601866.SH,中远海发
S42,交通运输,002010.SZ,传化智联
S42,交通运输,603066.SH,音飞储存
S42,交通运输,600035.SH,楚天高速
S42,交通运输,002800.SZ,天顺股份
S42,交通运输,600033.SH,福建高速
S42,交通运输,002320.SZ,海峡股份
S42,交通运输,600125.SH,铁龙物流
S42,交通运输,601518.SH,吉林高速
S42,交通运输,300350.SZ,华鹏飞
S42,交通运输,603836.SH,海程邦达
S42,交通运输,600269.SH,赣粤高速
S42,交通运输,603069.SH,海汽集团
S42,交通运输,601919.SH,中远海控
S42,交通运输,001965.SZ,招商公路
S42,交通运输,002357.SZ,富临运业
S42,交通运输,600020.SH,中原高速
S42,交通运输,001317.SZ,三羊马
S42,交通运输,600755.SH,厦门国贸
S42,交通运输,600012.SH,皖通高速
S42,交通运输,600190.SH,退市锦港
S42,交通运输,603648.SH,畅联股份
S42,交通运输,001872.SZ,招商港口
S42,交通运输,601021.SH,春秋航空
S42,交通运输,603967.SH,中创物流
S42,交通运输,600017.SH,日照港
S42,交通运输,601022.SH,宁波远洋
S42,交通运输,600611.SH,大众交通
S42,交通运输,001228.SZ,永泰运
S42,交通运输,600650.SH,锦江在线
S42,交通运输,600561.SH,江西长运
S42,交通运输,000089.SZ,深圳机场
S42,交通运输,603162.SH,海通发展
S42,交通运输,603167.SH,渤海轮渡
S42,交通运输,600751.SH,海航科技
S42,交通运输,601228.SH,广州港
S42,交通运输,000900.SZ,现代投资
S42,交通运输,603569.SH,长久物流
S42,交通运输,600279.SH,重庆港
S42,交通运输,603565.SH,中谷物流
S42,交通运输,000582.SZ,北部湾港
S42,交通运输,000548.SZ,湖南投资
S42,交通运输,600018.SH,上港集团
S42,交通运输,600794.SH,保税科技
S42,交通运输,000520.SZ,凤凰航运
S42,交通运输,000429.SZ,粤高速A
S42,交通运输,600057.SH,厦门象屿
S42,交通运输,601872.SH,招商轮船
S42,交通运输,600119.SH,长江投资
S42,交通运输,001213.SZ,中铁特货
S42,交通运输,603329.SH,上海雅仕
S42,交通运输,601000.SH,唐山港
S42,交通运输,601008.SH,连云港
S42,交通运输,601006.SH,大秦铁路
S42,交通运输,600029.SH,南方航空
S42,交通运输,601816.SH,京沪高铁
S42,交通运输,000755.SZ,山西高速
S42,交通运输,603128.SH,华贸物流
S42,交通运输,600115.SH,中国东航
S42,交通运输,002682.SZ,龙洲股份
S42,交通运输,603885.SH,吉祥航空
S42,交通运输,600548.SH,深高速
S42,交通运输,002769.SZ,普路通
S42,交通运输,600233.SH,圆通速递
S42,交通运输,002040.SZ,南京港
S42,交通运输,605050.SH,福然德
S42,交通运输,002120.SZ,韵达股份
S42,交通运输,601298.SH,青岛港
S42,交通运输,600428.SH,中远海特
S42,交通运输,601083.SH,锦江航运
S42,交通运输,002492.SZ,恒基达鑫
S42,交通运输,833171.BJ,国航远洋
S42,交通运输,603209.SH,兴通股份
S42,交通运输,603056.SH,德邦股份
S42,交通运输,601326.SH,秦港股份
S42,交通运输,600368.SH,五洲交通
S42,交通运输,601156.SH,东航物流
S42,交通运输,601107.SH,四川成渝
S42,交通运输,600009.SH,上海机场
S42,交通运输,600798.SH,宁波海运
S42,交通运输,002468.SZ,申通快递
S42,交通运输,000557.SZ,西部创业
S42,交通运输,603813.SH,*ST原尚
S42,交通运输,001391.SZ,国货航
S42,交通运输,600787.SH,中储股份
S42,交通运输,600026.SH,中远海能
S43,房地产,002305.SZ,*ST南置
S43,房地产,000736.SZ,*ST中地
S43,房地产,600322.SH,津投城开
S43,房地产,000668.SZ,*ST荣控
S43,房地产,600604.SH,市北高新
S43,房地产,600162.SH,香江控股
S43,房地产,600007.SH,中国国贸
S43,房地产,600748.SH,上实发展
S43,房地产,600622.SH,光大嘉宝
S43,房地产,600340.SH,华夏幸福
S43,房地产,000517.SZ,荣安地产
S43,房地产,600743.SH,华远控股
S43,房地产,000631.SZ,顺发恒能
S43,房地产,000402.SZ,金融街
S43,房地产,600185.SH,珠免集团
S43,房地产,002314.SZ,南山控股
S43,房地产,600724.SH,宁波富达
S43,房地产,600648.SH,外高桥
S43,房地产,600683.SH,京投发展
S43,房地产,000797.SZ,中国武夷
S43,房地产,601588.SH,北辰实业
S43,房地产,000006.SZ,深振业A
S43,房地产,600791.SH,京能置业
S43,房地产,000965.SZ,天保基建
S43,房地产,002244.SZ,滨江集团
S43,房地产,600639.SH,浦东金桥
S43,房地产,600658.SH,电子城
S43,房地产,600641.SH,先导基电
S43,房地产,600638.SH,新黄浦
S43,房地产,000718.SZ,苏宁环球
S43,房地产,000090.SZ,天健集团
S43,房地产,000573.SZ,粤宏远A
S43,房地产,002208.SZ,合肥城建
S43,房地产,000048.SZ,京基智农
S43,房地产,002146.SZ,荣盛发展
S43,房地产,600094.SH,大名城
S43,房地产,600736.SH,苏州高新
S43,房地产,000560.SZ,我爱我家
S43,房地产,002968.SZ,新大正
S43,房地产,600716.SH,凤凰股份
S43,房地产,600854.SH,春兰股份
S43,房地产,600708.SH,光明地产
S43,房地产,600239.SH,云南城投
S43,房地产,600603.SH,广汇物流
S43,房地产,000909.SZ,ST数源
S43,房地产,001914.SZ,招商积余
S43,房地产,600325.SH,华发股份
S43,房地产,001979.SZ,招商蛇口
S43,房地产,000656.SZ,*ST金科
S43,房地产,000558.SZ,天府文旅
S43,房地产,600665.SH,天地源
S43,房地产,000042.SZ,中洲控股
S43,房地产,600675.SH,中华企业
S43,房地产,000838.SZ,财信发展
S43,房地产,000926.SZ,福星股份
S43,房地产,000886.SZ,海南高速
S43,房地产,600082.SH,海泰发展
S43,房地产,000620.SZ,盈新发展
S43,房地产,000514.SZ,渝开发
S43,房地产,600533.SH,栖霞建设
S43,房地产,600173.SH,卧龙新能
S43,房地产,600266.SH,城建发展
S43,房地产,002285.SZ,世联行
S43,房地产,600159.SH,大龙地产
S43,房地产,600515.SH,海南机场
S43,房地产,600692.SH,亚通股份
S43,房地产,000069.SZ,华侨城A
S43,房地产,600048.SH,保利发展
S43,房地产,600684.SH,珠江股份
S43,房地产,000011.SZ,深物业A
S43,房地产,600064.SH,南京高科
S43,房地产,600657.SH,信达地产
S43,房地产,600848.SH,上海临港
S43,房地产,600606.SH,绿地控股
S43,房地产,300917.SZ,特发服务
S43,房地产,002188.SZ,中天服务
S43,房地产,000031.SZ,大悦城
S43,房地产,002016.SZ,世荣兆业
S43,房地产,000014.SZ,沙河股份
S43,房地产,600510.SH,黑牡丹
S43,房地产,600246.SH,万通发展
S43,房地产,600649.SH,城投控股
S43,房地产,000056.SZ,皇庭国际
S43,房地产,601155.SH,新城控股
S43,房地产,600503.SH,华丽家族
S43,房地产,000029.SZ,深深房A
S43,房地产,000809.SZ,和展能源
S43,房地产,600895.SH,张江高科
S43,房地产,600773.SH,西藏城投
S43,房地产,600663.SH,陆家嘴
S43,房地产,000897.SZ,津滨发展
S43,房地产,002133.SZ,广宇集团
S43,房地产,601512.SH,中新集团
S43,房地产,603506.SH,南都物业
S43,房地产,000002.SZ,万科A
S43,房地产,000863.SZ,三湘印象
S43,房地产,600208.SH,衢州发展
S43,房地产,600383.SH,金地集团
S43,房地产,600376.SH,首开股份
S43,房地产,000608.SZ,*ST阳光
S43,房地产,600463.SH,空港股份
S43,房地产,000609.SZ,ST中迪
S43,房地产,000036.SZ,华联控股
S45,商业贸易,002640.SZ,跨境通
S45,商业贸易,300622.SZ,博士眼镜
S45,商业贸易,002697.SZ,红旗连锁
S45,商业贸易,601888.SH,中国中免
S45,商业贸易,600278.SH,东方创业
S45,商业贸易,600858.SH,银座股份
S45,商业贸易,603214.SH,爱婴室
S45,商业贸易,003010.SZ,若羽臣
S45,商业贸易,601113.SH,华鼎股份
S45,商业贸易,601828.SH,美凯龙
S45,商业贸易,002024.SZ,ST易购
S45,商业贸易,600981.SH,苏豪汇鸿
S45,商业贸易,601933.SH,永辉超市
S45,商业贸易,600697.SH,欧亚集团
S45,商业贸易,600327.SH,大东方
S45,商业贸易,000564.SZ,供销大集
S45,商业贸易,600539.SH,狮头股份
S45,商业贸易,600828.SH,茂业商业
S45,商业贸易,600628.SH,新世界
S45,商业贸易,600827.SH,百联股份
S45,商业贸易,000061.SZ,农产品
S45,商业贸易,600712.SH,南宁百货
S45,商业贸易,002803.SZ,吉宏股份
S45,商业贸易,301558.SZ,三态股份
S45,商业贸易,002419.SZ,天虹股份
S45,商业贸易,601366.SH,利群股份
S45,商业贸易,300755.SZ,华致酒行
S45,商业贸易,603123.SH,翠微股份
S45,商业贸易,600280.SH,中央商场
S45,商业贸易,002561.SZ,徐家汇
S45,商业贸易,600729.SH,重庆百货
S45,商业贸易,600824.SH,益民集团
S45,商业贸易,000151.SZ,中成股份
S45,商业贸易,000829.SZ,天音控股
S45,商业贸易,600694.SH,大商股份
S45,商业贸易,600365.SH,ST通葡
S45,商业贸易,601061.SH,中信金属
S45,商业贸易,301110.SZ,青木科技
S45,商业贸易,600605.SH,汇通能源
S45,商业贸易,002251.SZ,步步高
S45,商业贸易,600838.SH,上海九百
S45,商业贸易,600693.SH,东百集团
S45,商业贸易,002344.SZ,海宁皮城
S45,商业贸易,000785.SZ,居然智家
S45,商业贸易,300464.SZ,星徽股份
S45,商业贸易,600710.SH,苏美达
S45,商业贸易,002416.SZ,爱施德
S45,商业贸易,600655.SH,豫园股份
S45,商业贸易,600128.SH,苏豪弘业
S45,商业贸易,000419.SZ,通程控股
S45,商业贸易,600415.SH,小商品城
S45,商业贸易,603101.SH,汇嘉时代
S45,商业贸易,600859.SH,王府井
S45,商业贸易,000058.SZ,深赛格
S45,商业贸易,002818.SZ,富森美
S45,商业贸易,300022.SZ,吉峰科技
S45,商业贸易,000501.SZ,武商集团
S45,商业贸易,002127.SZ,南极电商
S45,商业贸易,000417.SZ,合百集团
S45,商业贸易,600865.SH,百大集团
S45,商业贸易,000679.SZ,大连友谊
S45,商业贸易,600790.SH,轻纺城
S45,商业贸易,605188.SH,国光连锁
S45,商业贸易,605136.SH,丽人丽妆
S45,商业贸易,300792.SZ,壹网壹创
S45,商业贸易,601086.SH,国芳集团
S45,商业贸易,603613.SH,国联股份
S45,商业贸易,600814.SH,杭州解百
S45,商业贸易,002356.SZ,赫美集团
S45,商业贸易,000715.SZ,中兴商业
S45,商业贸易,002091.SZ,江苏国泰
S45,商业贸易,301078.SZ,孩子王
S45,商业贸易,600778.SH,友好集团
S45,商业贸易,600811.SH,*ST东方
S45,商业贸易,600857.SH,宁波中百
S45,商业贸易,603682.SH,锦和商管
S45,商业贸易,002187.SZ,广百股份
S45,商业贸易,300947.SZ,德必集团
S45,商业贸易,000882.SZ,华联股份
S45,商业贸易,600287.SH,苏豪时尚
S45,商业贸易,600738.SH,丽尚国潮
S45,商业贸易,300518.SZ,新迅达
S45,商业贸易,603708.SH,家家悦
S45,商业贸易,002277.SZ,友阿股份
S45,商业贸易,601010.SH,文峰股份
S45,商业贸易,002315.SZ,焦点科技
S45,商业贸易,600058.SH,五矿发展
S45,商业贸易,002183.SZ,怡亚通
S45,商业贸易,600113.SH,浙江东日
S45,商业贸易,301381.SZ,赛维时代
S45,商业贸易,601116.SH,三江购物
S45,商业贸易,600250.SH,南京商旅
S45,商业贸易,600608.SH,*ST沪科
S45,商业贸易,002336.SZ,人乐退
S45,商业贸易,301001.SZ,凯淳股份
S45,商业贸易,000759.SZ,中百集团
S45,商业贸易,600785.SH,新华百货
S45,商业贸易,000007.SZ,全新好
S45,商业贸易,002072.SZ,凯瑞德
S45,商业贸易,300592.SZ,华凯易佰
S46,休闲服务,000610.SZ,西安旅游
S46,休闲服务,605108.SH,同庆楼
S46,休闲服务,600730.SH,中国高科
S46,休闲服务,600749.SH,西藏旅游
S46,休闲服务,831039.BJ,国义招标
S46,休闲服务,301115.SZ,联检科技
S46,休闲服务,300797.SZ,钢研纳克
S46,休闲服务,300572.SZ,安车检测
S46,休闲服务,300795.SZ,米奥会展
S46,休闲服务,300012.SZ,华测检测
S46,休闲服务,300192.SZ,科德教育
S46,休闲服务,002057.SZ,中钢天源
S46,休闲服务,003032.SZ,*ST传智
S46,休闲服务,605098.SH,行动教育
S46,休闲服务,000430.SZ,*ST张股
S46,休闲服务,300338.SZ,ST开元
S46,休闲服务,002159.SZ,三特索道
S46,休闲服务,002858.SZ,力盛体育
S46,休闲服务,603060.SH,国检集团
S46,休闲服务,000428.SZ,华天酒店
S46,休闲服务,002707.SZ,众信旅游
S46,休闲服务,603377.SH,ST东时
S46,休闲服务,301289.SZ,国缆检测
S46,休闲服务,003008.SZ,开普检测
S46,休闲服务,600754.SH,锦江酒店
S46,休闲服务,603136.SH,天目湖
S46,休闲服务,002967.SZ,广电计量
S46,休闲服务,600136.SH,ST明诚
S46,休闲服务,300860.SZ,锋尚文化
S46,休闲服务,300359.SZ,全通教育
S46,休闲服务,600826.SH,兰生股份
S46,休闲服务,301073.SZ,君亭酒店
S46,休闲服务,002659.SZ,凯文教育
S46,休闲服务,300938.SZ,信测标准
S46,休闲服务,600138.SH,中青旅
S46,休闲服务,603099.SH,长白山
S46,休闲服务,000526.SZ,学大教育
S46,休闲服务,300962.SZ,中金辐照
S46,休闲服务,600258.SH,首旅酒店
S46,休闲服务,600576.SH,祥源文旅
S46,休闲服务,600861.SH,北京人力
S46,休闲服务,600158.SH,中体产业
S46,休闲服务,301508.SZ,中机认检
S46,休闲服务,002607.SZ,中公教育
S46,休闲服务,871753.BJ,天纺标
S46,休闲服务,603373.SH,安邦护卫
S46,休闲服务,600880.SH,博瑞传播
S46,休闲服务,600636.SH,*ST国化
S46,休闲服务,000524.SZ,岭南控股
S46,休闲服务,300010.SZ,豆神教育
S46,休闲服务,002306.SZ,*ST云网
S46,休闲服务,300859.SZ,西域旅游
S46,休闲服务,601007.SH,金陵饭店
S46,休闲服务,300144.SZ,宋城演艺
S46,休闲服务,000888.SZ,峨眉山A
S46,休闲服务,300416.SZ,苏试试验
S46,休闲服务,000796.SZ,凯撒旅业
S46,休闲服务,600593.SH,大连圣亚
S46,休闲服务,300215.SZ,电科院
S46,休闲服务,301228.SZ,实朴检测
S46,休闲服务,000721.SZ,西安饮食
S46,休闲服务,301169.SZ,零点有数
S46,休闲服务,603183.SH,建研院
S46,休闲服务,002093.SZ,国脉科技
S46,休闲服务,300688.SZ,创业黑马
S46,休闲服务,600706.SH,曲江文旅
S46,休闲服务,002059.SZ,云南旅游
S46,休闲服务,600662.SH,外服控股
S46,休闲服务,000978.SZ,桂林旅游
S46,休闲服务,603199.SH,九华旅游
S46,休闲服务,873122.BJ,中纺标
S46,休闲服务,002033.SZ,丽江股份
S46,休闲服务,600054.SH,黄山旅游
S46,休闲服务,300887.SZ,谱尼测试
S46,休闲服务,600661.SH,昂立教育
S46,休闲服务,300662.SZ,科锐国际
S46,休闲服务,688334.SH,西高院
S46,休闲服务,002186.SZ,全聚德
S48,银行,601916.SH,浙商银行
S48,银行,600919.SH,江苏银行
S48,银行,601328.SH,交通银行
S48,银行,601229.SH,上海银行
S48,银行,601825.SH,沪农商行
S48,银行,000001.SZ,平安银行
S48,银行,001227.SZ,兰州银行
S48,银行,601528.SH,瑞丰银行
S48,银行,601128.SH,常熟银行
S48,银行,002936.SZ,郑州银行
S48,银行,601166.SH,兴业银行
S48,银行,603323.SH,苏农银行
S48,银行,601988.SH,中国银行
S48,银行,601665.SH,齐鲁银行
S48,银行,601398.SH,工商银行
S48,银行,601838.SH,成都银行
S48,银行,600015.SH,华夏银行
S48,银行,600926.SH,杭州银行
S48,银行,002839.SZ,张家港行
S48,银行,601818.SH,光大银行
S48,银行,600036.SH,招商银行
S48,银行,002807.SZ,江阴银行
S48,银行,601939.SH,建设银行
S48,银行,600016.SH,民生银行
S48,银行,601658.SH,邮储银行
S48,银行,601187.SH,厦门银行
S48,银行,600000.SH,浦发银行
S48,银行,002948.SZ,青岛银行
S48,银行,601009.SH,南京银行
S48,银行,600908.SH,无锡银行
S48,银行,601077.SH,渝农商行
S48,银行,002958.SZ,青农商行
S48,银行,600928.SH,西安银行
S48,银行,601997.SH,贵阳银行
S48,银行,601963.SH,重庆银行
S48,银行,601169.SH,北京银行
S48,银行,601998.SH,中信银行
S48,银行,601288.SH,农业银行
S48,银行,601577.SH,长沙银行
S48,银行,601860.SH,紫金银行
S48,银行,002966.SZ,苏州银行
S48,银行,002142.SZ,宁波银行
S49,非银金融,000166.SZ,申万宏源
S49,非银金融,601162.SH,天风证券
S49,非银金融,000935.SZ,四川双马
S49,非银金融,601318.SH,中国平安
S49,非银金融,000686.SZ,东北证券
S49,非银金融,000567.SZ,海德股份
S49,非银金融,600155.SH,华创云信
S49,非银金融,600318.SH,新力金融
S49,非银金融,002647.SZ,*ST仁东
S49,非银金融,601688.SH,华泰证券
S49,非银金融,601456.SH,国联民生
S49,非银金融,600864.SH,哈投股份
S49,非银金融,002673.SZ,西部证券
S49,非银金融,601990.SH,南京证券
S49,非银金融,002670.SZ,国盛证券
S49,非银金融,601628.SH,中国人寿
S49,非银金融,002945.SZ,华林证券
S49,非银金融,601236.SH,红塔证券
S49,非银金融,600927.SH,永安期货
S49,非银金融,300059.SZ,东方财富
S49,非银金融,000712.SZ,锦龙股份
S49,非银金融,601555.SH,东吴证券
S49,非银金融,601336.SH,新华保险
S49,非银金融,600369.SH,西南证券
S49,非银金融,000783.SZ,长江证券
S49,非银金融,000728.SZ,国元证券
S49,非银金融,601696.SH,中银证券
S49,非银金融,601108.SH,财通证券
S49,非银金融,601059.SH,信达证券
S49,非银金融,600030.SH,中信证券
S49,非银金融,000958.SZ,电投产融
S49,非银金融,600705.SH,中航产融
S49,非银金融,600816.SH,建元信托
S49,非银金融,600109.SH,国金证券
S49,非银金融,601881.SH,中国银河
S49,非银金融,002500.SZ,山西证券
S49,非银金融,600621.SH,华鑫股份
S49,非银金融,601211.SH,国泰海通
S49,非银金融,601066.SH,中信建投
S49,非银金融,002423.SZ,中粮资本
S49,非银金融,002736.SZ,国信证券
S49,非银金融,000750.SZ,国海证券
S49,非银金融,000987.SZ,越秀资本
S49,非银金融,601099.SH,太平洋
S49,非银金融,601601.SH,中国太保
S49,非银金融,600999.SH,招商证券
S49,非银金融,000563.SZ,陕国投A
S49,非银金融,600830.SH,香溢融通
S49,非银金融,002926.SZ,华西证券
S49,非银金融,601198.SH,东兴证券
S49,非银金融,601878.SH,浙商证券
S49,非银金融,300773.SZ,拉卡拉
S49,非银金融,603093.SH,南华期货
S49,非银金融,600909.SH,华安证券
S49,非银金融,600837.SH,海通证券
S49,非银金融,002939.SZ,长城证券
S49,非银金融,600095.SH,湘财股份
S49,非银金融,000415.SZ,渤海租赁
S49,非银金融,002316.SZ,亚联发展
S49,非银金融,600053.SH,九鼎投资
S49,非银金融,603300.SH,海南华铁
S49,非银金融,000776.SZ,广发证券
S49,非银金融,002961.SZ,瑞达期货
S49,非银金融,600643.SH,爱建集团
S49,非银金融,000627.SZ,*ST天茂
S49,非银金融,600599.SH,*ST熊猫
S49,非银金融,600390.SH,五矿资本
S49,非银金融,000617.SZ,中油资本
S49,非银金融,600517.SH,国网英大
S49,非银金融,000532.SZ,华金资本
S49,非银金融,600918.SH,中泰证券
S49,非银金融,601136.SH,首创证券
S49,非银金融,600906.SH,财达证券
S49,非银金融,601377.SH,兴业证券
S49,非银金融,001236.SZ,弘业期货
S49,非银金融,600061.SH,国投资本
S49,非银金融,601375.SH,中原证券
S49,非银金融,600958.SH,东方证券
S49,非银金融,601995.SH,中金公司
S49,非银金融,601319.SH,中国人保
S49,非银金融,601901.SH,方正证券
S49,非银金融,600901.SH,江苏金租
S49,非银金融,600120.SH,浙江东方
S49,非银金融,601788.SH,光大证券
S49,非银金融,002797.SZ,第一创业
S51,综合,600620.SH,天宸股份
S51,综合,000421.SZ,南京公用
S51,综合,000753.SZ,漳州发展
S51,综合,300208.SZ,中程退
S51,综合,600070.SH,*ST富润
S51,综合,600051.SH,宁波联合
S51,综合,000833.SZ,粤桂股份
S51,综合,600881.SH,亚泰集团
S51,综合,600805.SH,悦达投资
S51,综合,600689.SH,上海三毛
S51,综合,000523.SZ,红棉股份
S51,综合,002758.SZ,浙农股份
S51,综合,000652.SZ,泰达股份
S51,综合,600682.SH,南京新百
S51,综合,600083.SH,*ST博信
S51,综合,000632.SZ,三木集团
S51,综合,600673.SH,东阳光
S51,综合,000622.SZ,恒立退
S51,综合,600784.SH,鲁银投资
S51,综合,000025.SZ,特力A
S51,综合,600770.SH,综艺股份
S61,建筑材料,603616.SH,韩建河山
S61,建筑材料,603038.SH,华立股份
S61,建筑材料,002791.SZ,坚朗五金
S61,建筑材料,600585.SH,海螺水泥
S61,建筑材料,002302.SZ,西部建设
S61,建筑材料,000012.SZ,南玻A
S61,建筑材料,000789.SZ,万年青
S61,建筑材料,300715.SZ,凯伦股份
S61,建筑材料,002694.SZ,顾地科技
S61,建筑材料,600801.SH,华新建材
S61,建筑材料,002205.SZ,国统股份
S61,建筑材料,002080.SZ,中材科技
S61,建筑材料,603601.SH,再升科技
S61,建筑材料,300234.SZ,开尔新材
S61,建筑材料,603256.SH,宏和科技
S61,建筑材料,002201.SZ,九鼎新材
S61,建筑材料,601636.SH,旗滨集团
S61,建筑材料,000672.SZ,上峰水泥
S61,建筑材料,600819.SH,耀皮玻璃
S61,建筑材料,002392.SZ,北京利尔
S61,建筑材料,601992.SH,金隅集团
S61,建筑材料,000877.SZ,天山股份
S61,建筑材料,002718.SZ,友邦吊顶
S61,建筑材料,000619.SZ,海螺新材
S61,建筑材料,003037.SZ,三和管桩
S61,建筑材料,688119.SH,中钢洛耐
S61,建筑材料,600176.SH,中国巨石
S61,建筑材料,605318.SH,法狮龙
S61,建筑材料,002247.SZ,聚力文化
S61,建筑材料,000786.SZ,北新建材
S61,建筑材料,002641.SZ,公元股份
S61,建筑材料,002398.SZ,垒知集团
S61,建筑材料,600425.SH,青松建化
S61,建筑材料,600293.SH,三峡新材
S61,建筑材料,002271.SZ,东方雨虹
S61,建筑材料,300196.SZ,长海股份
S61,建筑材料,301429.SZ,森泰股份
S61,建筑材料,002613.SZ,北玻股份
S61,建筑材料,300737.SZ,科顺股份
S61,建筑材料,002043.SZ,兔宝宝
S61,建筑材料,600668.SH,尖峰集团
S61,建筑材料,002088.SZ,鲁阳节能
S61,建筑材料,002333.SZ,罗普斯金
S61,建筑材料,300599.SZ,雄塑科技
S61,建筑材料,002066.SZ,瑞泰科技
S61,建筑材料,002596.SZ,海南瑞泽
S61,建筑材料,000401.SZ,金隅冀东
S61,建筑材料,002785.SZ,万里石
S61,建筑材料,603378.SH,亚士创能
S61,建筑材料,600449.SH,宁夏建材
S61,建筑材料,301010.SZ,晶雪节能
S61,建筑材料,002372.SZ,伟星新材
S61,建筑材料,839792.BJ,东和新材
S61,建筑材料,002457.SZ,青龙管业
S61,建筑材料,605122.SH,四方新材
S61,建筑材料,002225.SZ,濮耐股份
S61,建筑材料,301526.SZ,国际复材
S61,建筑材料,603856.SH,东宏股份
S61,建筑材料,600678.SH,四川金顶
S61,建筑材料,000055.SZ,方大集团
S61,建筑材料,603737.SH,三棵树
S61,建筑材料,605006.SH,山东玻纤
S61,建筑材料,002671.SZ,龙泉股份
S61,建筑材料,002652.SZ,扬子新材
S61,建筑材料,300198.SZ,ST纳川
S61,建筑材料,600326.SH,西藏天路
S61,建筑材料,600586.SH,金晶科技
S61,建筑材料,600876.SH,凯盛新能
S61,建筑材料,001212.SZ,中旗新材
S61,建筑材料,300374.SZ,中铁装配
S61,建筑材料,833580.BJ,科创新材
S61,建筑材料,600802.SH,福建水泥
S61,建筑材料,002233.SZ,塔牌集团
S62,建筑装饰,603637.SH,镇海股份
S62,建筑装饰,600970.SH,中材国际
S62,建筑装饰,603018.SH,华设集团
S62,建筑装饰,002051.SZ,中工国际
S62,建筑装饰,000779.SZ,甘咨询
S62,建筑装饰,300949.SZ,奥雅股份
S62,建筑装饰,002061.SZ,浙江交科
S62,建筑装饰,002062.SZ,宏润建设
S62,建筑装饰,001267.SZ,汇绿生态
S62,建筑装饰,300986.SZ,志特新材
S62,建筑装饰,300983.SZ,尤安设计
S62,建筑装饰,300355.SZ,蒙草生态
S62,建筑装饰,002081.SZ,金螳螂
S62,建筑装饰,601226.SH,华电科工
S62,建筑装饰,002482.SZ,广田集团
S62,建筑装饰,601668.SH,中国建筑
S62,建筑装饰,603017.SH,中衡设计
S62,建筑装饰,300668.SZ,杰恩设计
S62,建筑装饰,300712.SZ,永福股份
S62,建筑装饰,300384.SZ,三联虹普
S62,建筑装饰,301167.SZ,建研设计
S62,建筑装饰,603357.SH,设计总院
S62,建筑装饰,002713.SZ,*ST东易
S62,建筑装饰,600491.SH,龙元建设
S62,建筑装饰,002116.SZ,中国海诚
S62,建筑装饰,300746.SZ,汉嘉数智
S62,建筑装饰,603955.SH,大千生态
S62,建筑装饰,300649.SZ,杭州园林
S62,建筑装饰,301390.SZ,经纬股份
S62,建筑装饰,603860.SH,中公高科
S62,建筑装饰,300989.SZ,蕾奥规划
S62,建筑装饰,002135.SZ,东南网架
S62,建筑装饰,600284.SH,浦东建设
S62,建筑装饰,002140.SZ,东华科技
S62,建筑装饰,603359.SH,东珠生态
S62,建筑装饰,300029.SZ,*ST天龙
S62,建筑装饰,600477.SH,杭萧钢构
S62,建筑装饰,603458.SH,勘设股份
S62,建筑装饰,002163.SZ,海南发展
S62,建筑装饰,000628.SZ,高新发展
S62,建筑装饰,300117.SZ,*ST嘉寓
S62,建筑装饰,603828.SH,ST柯利达
S62,建筑装饰,603388.SH,*ST元成
S62,建筑装饰,000928.SZ,中钢国际
S62,建筑装饰,300778.SZ,新城市
S62,建筑装饰,002775.SZ,文科股份
S62,建筑装饰,601390.SH,中国中铁
S62,建筑装饰,002963.SZ,豪尔赛
S62,建筑装饰,601068.SH,中铝国际
S62,建筑装饰,920019.BJ,铜冠矿建
S62,建筑装饰,300492.SZ,华图山鼎
